survey_id,location,site_code,site_name,latitude,longitude,survey_year,taxon,survey_mean,RLS_category,survey_date,number
912353045,Ngari Capes,NCMP-S20,Bunkers Offshore,-33.52872,115.02141,2018,Ecklonia radiata,54,NA,27/11/2018,0
912353046,Ngari Capes,NCMP-S20,Bunkers Offshore,-33.52872,115.02141,2018,Ecklonia radiata,10.4,NA,27/11/2018,0
912353047,Ngari Capes,NCMP-S20,Bunkers Offshore,-33.52872,115.02141,2018,Ecklonia radiata,5.6,NA,27/11/2018,0
812318201,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2007,Ecklonia radiata,14.8,NA,4/11/2007,0
812318202,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2007,Ecklonia radiata,1.2,NA,4/11/2007,0
812318203,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2007,Ecklonia radiata,7.2,NA,4/11/2007,0
812318204,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2007,Ecklonia radiata,0.8,NA,4/11/2007,0
812328411,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2016,Ecklonia radiata,10,NA,3/12/2016,0
812328412,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2016,Ecklonia radiata,18,NA,3/12/2016,0
812328413,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2016,Ecklonia radiata,18.4,NA,3/12/2016,0
812328414,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2016,Ecklonia radiata,5.6,NA,3/12/2016,0
812330991,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2017,Ecklonia radiata,17.2,NA,3/12/2017,0
812330992,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2017,Ecklonia radiata,24.8,NA,3/12/2017,0
812330993,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2017,Ecklonia radiata,7.6,NA,3/12/2017,0
812330994,Ngari Capes,NCMP-S19,Canal Rocks,-33.66926,114.9935,2017,Ecklonia radiata,13.6,NA,3/12/2017,0
923403929,Ngari Capes,WA15,Canal Rocks East,-33.66929,114.99599,2023,Ecklonia radiata,0,NA,26/11/2023,0
923403944,Ngari Capes,WA15,Canal Rocks East,-33.66929,114.99599,2023,Ecklonia radiata,0,NA,26/11/2023,0
812318081,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2007,Ecklonia radiata,40.8,NA,31/10/2007,0
812318082,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2007,Ecklonia radiata,11.6,NA,31/10/2007,0
812318083,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2007,Ecklonia radiata,40.8,NA,31/10/2007,0
812318084,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2007,Ecklonia radiata,2,NA,31/10/2007,0
812328471,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2016,Ecklonia radiata,62,NA,1/12/2016,0
812328472,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2016,Ecklonia radiata,46,NA,1/12/2016,0
812328473,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2016,Ecklonia radiata,29.6,NA,1/12/2016,0
812328474,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2016,Ecklonia radiata,49.6,NA,1/12/2016,0
812330871,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2017,Ecklonia radiata,22,NA,29/11/2017,0
812330872,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2017,Ecklonia radiata,20.4,NA,29/11/2017,0
812330873,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2017,Ecklonia radiata,15.6,NA,29/11/2017,0
812330874,Ngari Capes,NCMP-S7,Cape Clairault,-33.6974,114.97425,2017,Ecklonia radiata,25.2,NA,29/11/2017,0
812318091,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2007,Ecklonia radiata,0,NA,31/10/2007,0
812318092,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2007,Ecklonia radiata,4.4,NA,31/10/2007,0
812318093,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2007,Ecklonia radiata,3.6,NA,31/10/2007,0
812318094,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2007,Ecklonia radiata,0,NA,31/10/2007,0
812328461,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2016,Ecklonia radiata,1.6,NA,1/12/2016,0
812328462,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2016,Ecklonia radiata,0.4,NA,1/12/2016,0
812328463,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2016,Ecklonia radiata,0,NA,1/12/2016,0
812328464,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2016,Ecklonia radiata,0,NA,1/12/2016,0
812330861,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2017,Ecklonia radiata,0,NA,28/11/2017,0
812330862,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2017,Ecklonia radiata,0,NA,28/11/2017,0
812330863,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2017,Ecklonia radiata,0,NA,28/11/2017,0
812330864,Ngari Capes,NCMP-S8,Cape Clairault North East,-33.69809,114.97965,2017,Ecklonia radiata,0,NA,28/11/2017,0
812318171,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2007,Ecklonia radiata,16.8,NA,3/11/2007,0
812318172,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2007,Ecklonia radiata,30,NA,3/11/2007,0
812318173,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2007,Ecklonia radiata,48.4,NA,3/11/2007,0
812318174,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2007,Ecklonia radiata,74.8,NA,3/11/2007,0
812328441,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2016,Ecklonia radiata,50.8,NA,2/12/2016,0
812328442,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2016,Ecklonia radiata,34.4,NA,2/12/2016,0
812328443,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2016,Ecklonia radiata,35.6,NA,2/12/2016,0.02
812328444,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2016,Ecklonia radiata,57.2,NA,2/12/2016,0
812330961,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2017,Ecklonia radiata,58.4,NA,2/12/2017,0
812330962,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2017,Ecklonia radiata,16.8,NA,2/12/2017,0
812330963,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2017,Ecklonia radiata,19.2,NA,2/12/2017,0
812330964,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2017,Ecklonia radiata,18.4,NA,2/12/2017,0
912353008,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2018,Ecklonia radiata,62,NA,22/11/2018,0
912353009,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2018,Ecklonia radiata,15.6,NA,22/11/2018,0
912353010,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2018,Ecklonia radiata,21.6,NA,22/11/2018,0
912353011,Ngari Capes,NCMP-S16,Cape Freycinet,-34.10309,114.98853,2018,Ecklonia radiata,46.8,NA,22/11/2018,0
812318181,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2007,Ecklonia radiata,18.4,NA,3/11/2007,0
812318182,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2007,Ecklonia radiata,31.6,NA,3/11/2007,0.04
812318183,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2007,Ecklonia radiata,33.2,NA,3/11/2007,0
812318184,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2007,Ecklonia radiata,42.8,NA,3/11/2007,0
812328431,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2016,Ecklonia radiata,28,NA,2/12/2016,0
812328432,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2016,Ecklonia radiata,26,NA,2/12/2016,0
812328433,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2016,Ecklonia radiata,28,NA,2/12/2016,0
812328434,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2016,Ecklonia radiata,28,NA,2/12/2016,0
812330971,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2017,Ecklonia radiata,12.8,NA,2/12/2017,0
812330972,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2017,Ecklonia radiata,39.6,NA,2/12/2017,0
812330973,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2017,Ecklonia radiata,38.4,NA,2/12/2017,0
812330974,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2017,Ecklonia radiata,31.6,NA,2/12/2017,0
912353012,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2018,Ecklonia radiata,22,NA,22/11/2018,0
912353013,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2018,Ecklonia radiata,52.4,NA,22/11/2018,0
912353014,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2018,Ecklonia radiata,24.8,NA,22/11/2018,0
912353015,Ngari Capes,NCMP-S17,Cape Freycinet Inshore,-34.10273,114.98992,2018,Ecklonia radiata,14.4,NA,22/11/2018,0.04
812318111,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2007,Ecklonia radiata,11.2,NA,1/11/2007,0
812318112,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2007,Ecklonia radiata,24,NA,1/11/2007,0
812318113,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2007,Ecklonia radiata,23.6,NA,1/11/2007,0
812318114,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2007,Ecklonia radiata,28.4,NA,1/11/2007,0
812328391,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2016,Ecklonia radiata,42.8,NA,4/12/2016,0
812328392,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2016,Ecklonia radiata,22,NA,4/12/2016,0
812328393,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2016,Ecklonia radiata,0,NA,4/12/2016,0
812328394,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2016,Ecklonia radiata,82.4,NA,4/12/2016,0
812330931,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2017,Ecklonia radiata,42,NA,1/12/2017,0
812330932,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2017,Ecklonia radiata,29.6,NA,1/12/2017,0
812330933,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2017,Ecklonia radiata,14.4,NA,1/12/2017,0
812330934,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2017,Ecklonia radiata,17.6,NA,1/12/2017,0
912353020,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2018,Ecklonia radiata,28,NA,24/11/2018,0
912353021,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2018,Ecklonia radiata,32.8,NA,24/11/2018,0
912353022,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2018,Ecklonia radiata,31.6,NA,24/11/2018,0
912353023,Ngari Capes,NCMP-S10,Cape Leeuwin,-34.37749,115.12692,2018,Ecklonia radiata,12,NA,24/11/2018,0
812318121,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2007,Ecklonia radiata,6,NA,1/11/2007,0
812318122,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2007,Ecklonia radiata,18,NA,1/11/2007,0
812318123,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2007,Ecklonia radiata,32.4,NA,1/11/2007,0
812318124,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2007,Ecklonia radiata,25.2,NA,1/11/2007,0
812328381,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2016,Ecklonia radiata,10,NA,4/12/2016,0
812328382,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2016,Ecklonia radiata,4.8,NA,4/12/2016,0
812328383,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2016,Ecklonia radiata,16.4,NA,4/12/2016,0
812328384,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2016,Ecklonia radiata,38.4,NA,4/12/2016,0
812330941,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2017,Ecklonia radiata,6,NA,1/12/2017,0
812330942,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2017,Ecklonia radiata,14.4,NA,1/12/2017,0
812330943,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2017,Ecklonia radiata,0,NA,1/12/2017,0
812330944,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2017,Ecklonia radiata,35.6,NA,1/12/2017,0
912353024,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2018,Ecklonia radiata,9.2,NA,24/11/2018,0
912353025,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2018,Ecklonia radiata,11.2,NA,24/11/2018,0
912353026,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2018,Ecklonia radiata,0,NA,24/11/2018,0
912353027,Ngari Capes,NCMP-S11,Cape Leeuwin Inshore,-34.37373,115.13325,2018,Ecklonia radiata,16,NA,24/11/2018,0
812318021,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2007,Ecklonia radiata,6.8,NA,29/10/2007,0
812318022,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2007,Ecklonia radiata,52.4,NA,29/10/2007,0.02
812318023,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2007,Ecklonia radiata,38,NA,29/10/2007,0
812318024,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2007,Ecklonia radiata,17.6,NA,29/10/2007,0
812328521,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2016,Ecklonia radiata,12,NA,28/11/2016,0
812328522,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2016,Ecklonia radiata,32.4,NA,28/11/2016,0
812328523,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2016,Ecklonia radiata,39.6,NA,28/11/2016,0
812328524,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2016,Ecklonia radiata,11.6,NA,28/11/2016,0
812330811,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2017,Ecklonia radiata,33.2,NA,26/11/2017,0
812330812,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2017,Ecklonia radiata,35.6,NA,26/11/2017,0
812330813,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2017,Ecklonia radiata,50.8,NA,26/11/2017,0
812330814,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2017,Ecklonia radiata,7.2,NA,26/11/2017,0
912352988,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2018,Ecklonia radiata,6.4,NA,20/11/2018,0
912352989,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2018,Ecklonia radiata,24,NA,20/11/2018,0
912352990,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2018,Ecklonia radiata,12.8,NA,20/11/2018,0
912352991,Ngari Capes,NCMP-S1,"Cape Naturalist East, 10m",-33.52754,115.00908,2018,Ecklonia radiata,10,NA,20/11/2018,0
812318031,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2007,Ecklonia radiata,13.6,NA,29/10/2007,0
812318032,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2007,Ecklonia radiata,30,NA,29/10/2007,0
812318033,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2007,Ecklonia radiata,24.4,NA,29/10/2007,0
812318034,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2007,Ecklonia radiata,7.6,NA,29/10/2007,0
812328351,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2016,Ecklonia radiata,4.8,NA,5/12/2016,0
812328352,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2016,Ecklonia radiata,19.2,NA,5/12/2016,0
812328353,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2016,Ecklonia radiata,6.4,NA,5/12/2016,0
812328354,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2016,Ecklonia radiata,5.2,NA,5/12/2016,0
812330841,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2017,Ecklonia radiata,12,NA,27/11/2017,0
812330842,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2017,Ecklonia radiata,13.6,NA,27/11/2017,0
812330843,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2017,Ecklonia radiata,19.6,NA,27/11/2017,0
812330844,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2017,Ecklonia radiata,0,NA,27/11/2017,0
912352992,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2018,Ecklonia radiata,2.4,NA,20/11/2018,0
912352993,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2018,Ecklonia radiata,16.8,NA,20/11/2018,0
912352994,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2018,Ecklonia radiata,11.2,NA,20/11/2018,0
912352995,Ngari Capes,NCMP-S2,"Cape Naturalist East, 5m",-33.53043,115.01975,2018,Ecklonia radiata,16.8,NA,20/11/2018,0
812318061,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2007,Ecklonia radiata,14,NA,30/10/2007,0
812318062,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2007,Ecklonia radiata,7.2,NA,30/10/2007,0
812318063,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2007,Ecklonia radiata,22.8,NA,30/10/2007,0
812318064,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2007,Ecklonia radiata,18.4,NA,30/10/2007,0
812330821,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2017,Ecklonia radiata,28.4,NA,26/11/2017,0
812330822,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2017,Ecklonia radiata,25.6,NA,26/11/2017,0
812330823,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2017,Ecklonia radiata,14.4,NA,26/11/2017,0
812330824,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2017,Ecklonia radiata,31.6,NA,26/11/2017,0
912353000,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2018,Ecklonia radiata,10.4,NA,21/11/2018,0
912353001,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2018,Ecklonia radiata,18.8,NA,21/11/2018,0
912353002,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2018,Ecklonia radiata,38,NA,21/11/2018,0
912353003,Ngari Capes,NCMP-S5,"Cape Naturalist Island, Bommie",-33.52877,115.00561,2018,Ecklonia radiata,24.4,NA,21/11/2018,0
812318071,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2007,Ecklonia radiata,23.2,NA,30/10/2007,0
812318072,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2007,Ecklonia radiata,22.8,NA,30/10/2007,0
812318073,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2007,Ecklonia radiata,12.8,NA,30/10/2007,0
812318074,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2007,Ecklonia radiata,19.2,NA,30/10/2007,0
812328361,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2016,Ecklonia radiata,31.6,NA,5/12/2016,0
812328362,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2016,Ecklonia radiata,44.8,NA,5/12/2016,0
812328363,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2016,Ecklonia radiata,8,NA,5/12/2016,0
812328364,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2016,Ecklonia radiata,40.8,NA,5/12/2016,0
812330831,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2017,Ecklonia radiata,29.2,NA,27/11/2017,0
812330832,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2017,Ecklonia radiata,22.4,NA,27/11/2017,0
812330833,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2017,Ecklonia radiata,0,NA,27/11/2017,0
812330834,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2017,Ecklonia radiata,10.4,NA,27/11/2017,0
912353004,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2018,Ecklonia radiata,11.2,NA,21/11/2018,0
912353005,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2018,Ecklonia radiata,12.8,NA,21/11/2018,0
912353006,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2018,Ecklonia radiata,11.2,NA,21/11/2018,0
912353007,Ngari Capes,NCMP-S6,Cape Naturalist North East,-33.52868,115.00847,2018,Ecklonia radiata,8.4,NA,21/11/2018,0
812318051,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2007,Ecklonia radiata,14.4,NA,30/10/2007,0
812318052,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2007,Ecklonia radiata,15.6,NA,30/10/2007,0
812318053,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2007,Ecklonia radiata,47.6,NA,30/10/2007,0
812318054,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2007,Ecklonia radiata,36.4,NA,30/10/2007,0
812328372,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2016,Ecklonia radiata,21.2,NA,5/12/2016,0
812328373,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2016,Ecklonia radiata,50,NA,5/12/2016,0
812328374,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2016,Ecklonia radiata,28.4,NA,5/12/2016,0
812330921,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2017,Ecklonia radiata,37.2,NA,3/12/2017,0
812330922,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2017,Ecklonia radiata,54.8,NA,3/12/2017,0
812330923,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2017,Ecklonia radiata,63.6,NA,3/12/2017,0
812330924,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2017,Ecklonia radiata,28.4,NA,3/12/2017,0
912352996,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2018,Ecklonia radiata,34.4,NA,21/11/2018,0
912352997,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2018,Ecklonia radiata,47.6,NA,21/11/2018,0
912352998,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2018,Ecklonia radiata,56.4,NA,21/11/2018,0
912352999,Ngari Capes,NCMP-S4,Cape Naturalist West,-33.53135,115.00146,2018,Ecklonia radiata,49.6,NA,21/11/2018,0
812318141,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2007,Ecklonia radiata,22,NA,2/11/2007,0
812318142,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2007,Ecklonia radiata,1.6,NA,2/11/2007,0
812318143,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2007,Ecklonia radiata,7.6,NA,2/11/2007,0
812318144,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2007,Ecklonia radiata,24,NA,2/11/2007,0
812328491,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2016,Ecklonia radiata,34.4,NA,30/11/2016,0
812328492,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2016,Ecklonia radiata,0,NA,30/11/2016,0
812328493,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2016,Ecklonia radiata,0,NA,30/11/2016,0
812328494,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2016,Ecklonia radiata,72,NA,30/11/2016,0
812330891,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2017,Ecklonia radiata,0,NA,30/11/2017,0
812330892,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2017,Ecklonia radiata,14,NA,30/11/2017,0
812330893,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2017,Ecklonia radiata,42.8,NA,30/11/2017,0
812330894,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2017,Ecklonia radiata,71.2,NA,30/11/2017,0
912353032,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2018,Ecklonia radiata,11.2,NA,26/11/2018,0
912353033,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2018,Ecklonia radiata,55.2,NA,26/11/2018,0
912353034,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2018,Ecklonia radiata,8.4,NA,26/11/2018,0
912353035,Ngari Capes,NCMP-S13,Cosy Corner,-34.26227,115.02475,2018,Ecklonia radiata,0,NA,26/11/2018,0
812318161,Ngari Capes,NCMP-S15,Cosy Corner North,-34.25126,115.02556,2007,Ecklonia radiata,0,NA,2/11/2007,0
